date_of_birth,gender,marital_status,religion,nationality,cnic,father_name,father_occupation,semester,address
1997-07-31,Male,Single,Islam,Pakistani,8797511380189,Asma Khan,Artist,7,456 Avenue Lahore
1995-10-11,Female,Married,Islam,Pakistani,6985458052209,Waqas Ahmed,Teacher,8,567 Avenue Karachi
1998-10-07,Other,Other,Islam,Pakistani,4710815350056,Farah Ali,Engineer,1,678 Avenue Islamabad
1997-05-29,Male,Single,Islam,Pakistani,6200064913519,Farhan Khan,Doctor,2,789 Avenue Lahore
2002-01-19,Female,Married,Islam,Pakistani,0006559094216,Fiza Ahmed,Artist,3,890 Avenue Karachi
1994-12-27,Other,Other,Islam,Pakistani,7807022988661,Amir Ali,Teacher,4,901 Avenue Islamabad
2004-10-15,Male,Single,Islam,Pakistani,2203612521960,Arifa Khan,Engineer,5,123 Park Lahore
1996-03-23,Female,Married,Islam,Pakistani,3809491350613,Rashid Ahmed,Doctor,6,234 Park Karachi
1997-04-17,Other,Other,Islam,Pakistani,5611793763736,Ayesha Khan,Artist,7,345 Park Islamabad
2000-11-23,Male,Single,Islam,Pakistani,9006892362459,Wahab Ali,Teacher,8,456 Park Lahore
1994-07-12,Female,Married,Islam,Pakistani,6094230269754,Farzana Ahmed,Engineer,1,567 Park Karachi
1996-07-10,Other,Other,Islam,Pakistani,0784484762517,Kashif Khan,Doctor,2,678 Park Islamabad
1998-10-21,Male,Single,Islam,Pakistani,4067598854976,Rabia Ali,Artist,3,789 Park Lahore
2004-12-03,Female,Married,Islam,Pakistani,9048627575542,Abdullah Ahmed,Teacher,4,890 Par Karachi
2003-12-02,Other,Other,Islam,Pakistani,1070287047653,Fareeha Khan,Engineer,5,901 Park Islamabad
2002-09-02,Male,Single,Islam,Pakistani,9635480461619,Sidra Ahmed,Doctor,6,123 Lane Lahore
2004-03-10,Female,Married,Islam,Pakistani,8604744161830,Naeem Khan,Artist,7,234 Lane Karachi
2001-05-13,Other,Other,Islam,Pakistani,0396117632548,Sumaira Ahmed,Teacher,8,345 Lane Islamabad
2000-10-31,Male,Single,Islam,Pakistani,7299112504157,Rahat Ali,Engineer,1,456 Lane Lahore
1999-11-26,Female,Married,Islam,Pakistani,7760585472477,Tariq Ahmed,Doctor,2,567 Lane Karachi
2002-01-24,Other,Other,Islam,Pakistani,4202213989372,Fariha Khan,Artist,3,678 Lane Islamabad
1994-08-23,Male,Single,Islam,Pakistani,8848187752740,Ashfaq Ahmed,Teacher,4,789 Lane Lahore
1999-10-07,Female,Married,Islam,Pakistani,1993910223998,Imran Khan,Engineer,5,890 Lane Karachi
2001-04-14,Other,Other,Islam,Pakistani,3355266115889,Sobia Ali,Doctor,6,901 Lane Islamabad
2002-10-28,Male,Single,Islam,Pakistani,8889659444423,Hina Khan,Artist,7,123 Lane Lahore
1998-06-21,Female,Married,Islam,Pakistani,3664851097322,Hamza Ahmed,Teacher,8,234 Lane Karachi
1995-07-20,Other,Other,Islam,Pakistani,9413426267671,Salma Khan,Engineer,1,345 Lane Islamabad
2003-12-05,Male,Single,Islam,Pakistani,9397616585168,Muhammad Ahmed,Doctor,2,456 Lane Lahore
1999-11-22,Female,Married,Islam,Pakistani,9424081370234,Farhan Ahmed,Artist,3,567 Lane Karachi
2002-12-03,Other,Other,Islam,Pakistani,9463562115598,Aisha Khan,Teacher,4,678 Lane Islamabad
2001-05-18,Male,Single,Islam,Pakistani,3327587344566,Muhammad Ali,Engineer,5,789 Lane Lahore
1996-11-13,Female,Married,Islam,Pakistani,8921520267384,Noman Ahmed,Doctor,6,890 Lane Karachi
1997-04-10,Other,Other,Islam,Pakistani,7764553091250,Sadia Ahmed,Artist,7,901 Lane Islamabad
1998-10-07,Male,Single,Islam,Pakistani,4618695789154,Kashan Khan,Teacher,8,123 Road Lahore
1998-08-28,Female,Married,Islam,Pakistani,9328518718270,Sabeen Ali,Engineer,1,234 Roa Karachi
1997-09-17,Other,Other,Islam,Pakistani,1575495245748,Wajid Khan,Doctor,2,345 Road Islamabad
1997-09-09,Male,Single,Islam,Pakistani,3014066980207,Alina Ahmed,Artist,3,456 Road Lahore
1997-02-19,Female,Married,Islam,Pakistani,0965720419534,Nida Khan,Teacher,4,567 Road Karachi
1996-03-03,Other,Other,Islam,Pakistani,0598426069877,Kashif Ali,Engineer,5,678 Road Islamabad
1999-11-21,Male,Single,Islam,Pakistani,9717444583151,Arisha Ahmed,Doctor,6,789 Road Lahore
1997-02-17,Female,Married,Islam,Pakistani,1062948369276,Fahad Khan,Artist,7,890 Road Karachi
1999-09-25,Other,Other,Islam,Pakistani,5642394510613,Mehwish Ali,Teacher,8,901 Road Islamabad
1996-08-19,Male,Single,Islam,Pakistani,5963618039400,Neha Ahmed,Engineer,1,123 Road Lahore
1997-08-09,Female,Married,Islam,Pakistani,9172016601625,Khalid Khan,Doctor,2,234 Road Karachi
1997-02-11,Other,Other,Islam,Pakistani,8173556865779,Nimra Ali,Artist,3,345 Road Islamabad
1994-05-22,Male,Single,Islam,Pakistani,3151156861733,Nadia Ahmed,Teacher,4,456 Road Lahore
1999-10-16,Female,Married,Islam,Pakistani,7007046900044,Aamir Khan,Engineer,5,567 Road Karachi
2003-09-23,Other,Other,Islam,Pakistani,4579565448739,Maryam Ali,Doctor,6,678 Road Islamabad
1996-12-19,Male,Single,Islam,Pakistani,8811604496772,Ahmed Khan,Doctor,1,123 Street Islamabad
1995-03-02,Female,Married,Islam,Pakistani,6484910513341,Maryam Ali,Teacher,2,456 Street Lahore
2003-09-06,Other,Other,Islam,Pakistani,8430767734806,Khalid Ahmed,Engineer,3,789 Street Karachi
1995-10-29,Male,Single,Islam,Pakistani,3661015774444,Sara Khan,Doctor,4,012 Street Islamabad
1995-07-04,Female,Married,Islam,Pakistani,9806814744339,Ahmed Ali,Artist,5,234 Street Lahore
1999-04-29,Other,Other,Islam,Pakistani,6828778826418,Sadia Ahmed,Teacher,6,345 Street Karachi
1995-10-03,Male,Single,Islam,Pakistani,7354988540471,Fatima Khan,Engineer,7,567 Street Islamabad
1994-11-26,Female,Married,Islam,Pakistani,1730590572341,Sohaib Ali,Doctor,8,678 Street Lahore
2000-11-07,Other,Other,Islam,Pakistani,7697022330725,Asma Ahmed,Artist,1,890 Street Karachi
2001-04-01,Male,Single,Islam,Pakistani,4759455956370,Zainab Khan,Teacher,2,901 Street Islamabad
2000-06-30,Female,Married,Islam,Pakistani,4331531237307,Nadeem Ali,Engineer,3,123 Street Lahore
2000-12-27,Other,Other,Islam,Pakistani,3147426672731,Kashaf Ahmed,Doctor,4,234 Street Karachi
2000-09-26,Male,Single,Islam,Pakistani,6758725411057,Farida Khan,Artist,5,345 Street Islamabad
1998-05-13,Female,Married,Islam,Pakistani,5269558512205,Asad Ali,Teacher,6,456 Street Lahore
1996-06-09,Other,Other,Islam,Pakistani,3348151356427,Samiya Ahmed,Engineer,7,567 Street Karachi
1997-10-05,Male,Single,Islam,Pakistani,0403432125698,Muniba Khan,Doctor,8,678 Street Islamabad
2003-01-17,Female,Married,Islam,Pakistani,6800197400364,Ahsan Ali,Artist,1,789 Street Lahore
1997-10-19,Other,Other,Islam,Pakistani,3166682777447,Kiran Ahmed,Teacher,2,890 Street Karachi
1998-11-23,Male,Single,Islam,Pakistani,7616483411677,Fariha Khan,Engineer,3,901 Street Islamabad
2001-03-23,Female,Married,Islam,Pakistani,5724705970435,Bilal Ali,Doctor,4,123 Street Lahore
1995-03-05,Other,Other,Islam,Pakistani,5271503596263,Ali Ahmed,Artist,5,234 Street Karachi
2001-10-24,Male,Single,Islam,Pakistani,0028918050800,Fatima Ali,Teacher,6,345 Street Islamabad
2004-12-01,Female,Married,Islam,Pakistani,5027611334824,Sufyan Khan,Engineer,7,456 Street Lahore
2004-02-29,Other,Other,Islam,Pakistani,1481465348286,Zoya Ahmed,Doctor,8,567 Street Karachi
2003-11-16,Male,Single,Islam,Pakistani,0848116903067,Aisha Khan,Artist,1,678 Street Islamabad
2002-01-20,Female,Married,Islam,Pakistani,8334686573932,Ahmed Ali,Teacher,2,789 Street Lahore
1995-08-11,Other,Other,Islam,Pakistani,4699060689992,Maham Ahmed,Engineer,3,890 Street Karachi
1999-08-31,Male,Single,Islam,Pakistani,3450174058875,Khadija Khan,Doctor,4,901 Street Islamabad
1999-01-13,Female,Married,Islam,Pakistani,3544645707066,Aliya Ahmed,Artist,5,123 Street Lahore
2000-04-17,Other,Other,Islam,Pakistani,1425412612425,Ameer Khan,Teacher,6,234 Street Karachi
2002-05-10,Male,Single,Islam,Pakistani,7886600739080,Arifa Ali,Engineer,7,345 Street Islamabad
1995-04-08,Female,Married,Islam,Pakistani,1908736702264,Waseem Ahmed,Doctor,8,456 Street Lahore
2001-08-24,Other,Other,Islam,Pakistani,1226675809028,Alina Khan,Artist,1,567 Street Karachi
1997-12-28,Male,Single,Islam,Pakistani,4507767601668,Kashif Ali,Teacher,2,678 Street Islamabad
1997-10-11,Female,Married,Islam,Pakistani,1088007387465,Arham Ahmed,Engineer,3,789 Street Lahore
1995-05-20,Other,Other,Islam,Pakistani,0362557504789,Fatima Khan,Doctor,4,890 Street Karachi
2000-10-19,Male,Single,Islam,Pakistani,2808640944033,Aisha Ali,Artist,5,901 Street Islamabad
1995-01-28,Female,Married,Islam,Pakistani,2444960706096,Ahmed Khan,Teacher,6,123 Street Lahore
2001-02-10,Other,Other,Islam,Pakistani,2858864079837,Aliza Ahmed,Engineer,7,234 Street Karachi
1994-05-09,Male,Single,Islam,Pakistani,4068657576996,Hafsa Khan,Doctor,8,345 Street Islamabad
2001-06-25,Female,Married,Islam,Pakistani,1923942155416,Kashif Ahmed,Artist,1,456 Street Lahore
1996-03-29,Other,Other,Islam,Pakistani,4924518611130,Hina Ali,Teacher,2,567 Street Karachi
2000-09-14,Male,Single,Islam,Pakistani,5318975983719,Kashan Ahmed,Engineer,3,678 Street Islamabad
2004-06-02,Female,Married,Islam,Pakistani,5909756019388,Hira Khan,Doctor,4,789 Street Lahore
1996-02-14,Other,Other,Islam,Pakistani,1674919524553,Ali Khan,Artist,5,890 Street Karachi
2000-05-16,Male,Single,Islam,Pakistani,1937045835499,Zain Ali,Teacher,6,901 Street Islamabad
1999-11-23,Female,Married,Islam,Pakistani,2312554463538,Muhammad Ahmed,Engineer,7,123 Street Lahore
2003-02-26,Other,Other,Islam,Pakistani,8648910920146,Ameena Ali,Doctor,8,234 Street Karachi
1999-02-04,Male,Single,Islam,Pakistani,2334767806478,Zara Ahmed,Artist,1,345 Street Islamabad
1997-01-08,Female,Married,Islam,Pakistani,8622509936263,Waqar Khan,Teacher,2,456 Street Lahore
2003-03-24,Other,Other,Islam,Pakistani,6700299857649,Muhammad Ali,Engineer,3,567 Street Karachi
1998-06-30,Male,Single,Islam,Pakistani,1530118018427,Sana Ahmed,Doctor,4,678 Street Islamabad
1996-09-21,Female,Married,Islam,Pakistani,0505904968641,Nouman Ali,Artist,5,789 Street Lahore
1996-05-30,Other,Other,Islam,Pakistani,1178818700332,Farah Khan,Teacher,6,890 Street Karachi
1999-01-10,Male,Single,Islam,Pakistani,0988258491758,Sadia Ali,Engineer,7,901 Street Islamabad
2004-03-26,Female,Married,Islam,Pakistani,8845894728465,Zain Khan,Doctor,8,123 Street Lahore
2003-10-10,Other,Other,Islam,Pakistani,4151072506533,Arham Ali,Artist,1,234 Street Karachi
1998-08-21,Male,Single,Islam,Pakistani,4492169275776,Amna Ahmed,Teacher,2,345 Street Islamabad
1997-04-09,Female,Married,Islam,Pakistani,6622768262682,Umair Khan,Engineer,3,456 Street Lahore
1998-10-03,Other,Other,Islam,Pakistani,0495115489670,Hafsa Ahmed,Doctor,4,567 Street Karachi
1995-04-28,Male,Single,Islam,Pakistani,0246811539145,Nadia Ali,Artist,5,678 Street Islamabad
2003-06-30,Female,Married,Islam,Pakistani,3161469573475,Saad Ahmed,Teacher,6,789 Street Lahore
2004-01-28,Other,Other,Islam,Pakistani,8619815396384,Arwa Khan,Engineer,7,890 Street Karachi
1995-08-14,Male,Single,Islam,Pakistani,7712806193868,Arisha Ahmed,Doctor,8,901 Street Islamabad
1994-08-04,Female,Married,Islam,Pakistani,3103780915449,Kashif Ali,Artist,1,123 Street Lahore
1997-06-15,Other,Other,Islam,Pakistani,9887324533149,Fariha Ahmed,Teacher,2,234 Street Karachi
1998-09-02,Male,Single,Islam,Pakistani,4795466794418,Hira Ali,Engineer,3,345 Street Islamabad
1995-07-27,Female,Married,Islam,Pakistani,4417375621332,Muhammad Ahmed,Doctor,4,456 Street Lahore
1996-08-02,Other,Other,Islam,Pakistani,4428144058647,Amna Khan,Artist,5,567 Street Karachi
2000-08-15,Male,Single,Islam,Pakistani,0258599212789,Fatima Ahmed,Teacher,6,678 Street Islamabad
1996-12-17,Female,Married,Islam,Pakistani,4201719560118,Hussain Ali,Engineer,7,789 Street Lahore
2002-10-08,Other,Other,Islam,Pakistani,1545717820726,Areeba Ahmed,Doctor,8,890 Street Karachi
1999-02-20,Male,Single,Islam,Pakistani,4499040815680,Kashan Ali,Artist,1,901 Street Islamabad
2000-11-10,Female,Married,Islam,Pakistani,2143024549063,Fahad Ahmed,Teacher,2,123 Street Lahore
1997-04-26,Other,Other,Islam,Pakistani,5313022734141,Saba Khan,Engineer,3,234 Street Karachi
1995-02-06,Male,Single,Islam,Pakistani,3171214408373,Sana Ali,Doctor,4,345 Street Islamabad
1998-04-10,Female,Married,Islam,Pakistani,5771991275739,Zohaib Ahmed,Artist,5,456 Street Lahore
2002-08-18,Other,Other,Islam,Pakistani,3607429843177,Amir Ali,Teacher,6,567 Street Karachi
1996-12-02,Male,Single,Islam,Pakistani,7982676430752,Ameera Ahmed,Engineer,7,678 Street Islamabad
2002-05-31,Female,Married,Islam,Pakistani,3528433977129,Kashif Khan,Doctor,8,789 Street Lahore
1995-07-16,Male,Single,Islam,Pakistani,0903779387594,Ahmed Khan,Doctor,1,123 Street Islamabad
2004-06-11,Female,Married,Islam,Pakistani,1312537491603,Maryam Ali,Teacher,2,456 Street Lahore
1997-02-09,Other,Other,Islam,Pakistani,2168678029613,Khalid Ahmed,Engineer,3,789 Street Karachi
1994-02-05,Male,Single,Islam,Pakistani,3766322055046,Sara Khan,Doctor,4,012 Street Islamabad
2003-06-25,Female,Married,Islam,Pakistani,6921790828356,Ahmed Ali,Artist,5,234 Street Lahore
2004-08-20,Other,Other,Islam,Pakistani,9050469700498,Sadia Ahmed,Teacher,6,345 Street Karachi
1994-09-16,Male,Single,Islam,Pakistani,2473600722139,Fatima Khan,Engineer,7,567 Street Islamabad
2002-05-14,Female,Married,Islam,Pakistani,6416095648271,Sohaib Ali,Doctor,8,678 Street Lahore
2001-08-30,Other,Other,Islam,Pakistani,8224303634329,Asma Ahmed,Artist,1,890 Street Karachi
1997-05-21,Male,Single,Islam,Pakistani,9411508795917,Zainab Khan,Teacher,2,901 Street Islamabad
2002-08-10,Female,Married,Islam,Pakistani,5940716423249,Nadeem Ali,Engineer,3,123 Street Lahore
2004-05-22,Other,Other,Islam,Pakistani,2633266951499,Kashaf Ahmed,Doctor,4,234 Street Karachi
1998-08-07,Male,Single,Islam,Pakistani,6516612402561,Farida Khan,Artist,5,345 Street Islamabad
2001-04-21,Female,Married,Islam,Pakistani,5353525438558,Asad Ali,Teacher,6,456 Street Lahore
1995-05-20,Other,Other,Islam,Pakistani,3314393564499,Samiya Ahmed,Engineer,7,567 Street Karachi
1998-10-17,Male,Single,Islam,Pakistani,9780815701509,Muniba Khan,Doctor,8,678 Street Islamabad
1999-03-10,Female,Married,Islam,Pakistani,4200115206175,Ahsan Ali,Artist,1,789 Street Lahore
1997-10-08,Other,Other,Islam,Pakistani,8174819721005,Kiran Ahmed,Teacher,2,890 Street Karachi
2000-05-13,Male,Single,Islam,Pakistani,9272357247831,Fariha Khan,Engineer,3,901 Street Islamabad
1995-01-03,Female,Married,Islam,Pakistani,5312711042569,Bilal Ali,Doctor,4,123 Street Lahore
2003-03-01,Other,Other,Islam,Pakistani,9852490202717,Ali Ahmed,Artist,5,234 Street Karachi
1995-03-14,Male,Single,Islam,Pakistani,1100627602939,Fatima Ali,Teacher,6,345 Street Islamabad
1998-01-29,Female,Married,Islam,Pakistani,0775332039493,Sufyan Khan,Engineer,7,456 Street Lahore
2000-06-04,Other,Other,Islam,Pakistani,7779475360136,Zoya Ahmed,Doctor,8,567 Street Karachi
2004-08-29,Male,Single,Islam,Pakistani,5627392547535,Aisha Khan,Artist,1,678 Street Islamabad
1996-07-12,Female,Married,Islam,Pakistani,1318043794834,Ahmed Ali,Teacher,2,789 Street Lahore
2002-10-16,Other,Other,Islam,Pakistani,8827395926664,Maham Ahmed,Engineer,3,890 Street Karachi
1996-12-30,Male,Single,Islam,Pakistani,7974846229364,Khadija Khan,Doctor,4,901 Street Islamabad
2004-08-20,Female,Married,Islam,Pakistani,2885382524831,Aliya Ahmed,Artist,5,123 Street Lahore
1999-02-27,Other,Other,Islam,Pakistani,0861607965915,Ameer Khan,Teacher,6,234 Street Karachi
1995-06-23,Male,Single,Islam,Pakistani,1995442325357,Arifa Ali,Engineer,7,345 Street Islamabad
1998-05-22,Female,Married,Islam,Pakistani,8641786296579,Amna Ahmed,Doctor,8,456 Street Lahore
2002-05-31,Other,Other,Islam,Pakistani,6068494330178,Amir Ali,Artist,1,567 Street Karachi
1998-02-23,Male,Single,Islam,Pakistani,1514219398974,Kashif Ali,Teacher,2,678 Street Islamabad
2004-11-30,Female,Married,Islam,Pakistani,7494384971549,Arham Ahmed,Engineer,3,789 Street Lahore
1995-08-21,Other,Other,Islam,Pakistani,6484760055419,Fatima Khan,Doctor,4,890 Street Karachi
2001-10-24,Male,Single,Islam,Pakistani,5898230698088,Aisha Ali,Artist,5,901 Street Islamabad
1995-03-06,Female,Married,Islam,Pakistani,5071159515110,Ahmed Khan,Teacher,6,123 Street Lahore
2001-09-11,Other,Other,Islam,Pakistani,3863823948717,Aliza Ahmed,Engineer,7,234 Street Karachi
1994-11-14,Male,Single,Islam,Pakistani,5513841464727,Hafsa Khan,Doctor,8,345 Street Islamabad
1995-05-31,Female,Married,Islam,Pakistani,0540801294783,Kashif Ahmed,Artist,1,456 Street Lahore
1994-06-12,Other,Other,Islam,Pakistani,8689618303924,Hina Ali,Teacher,2,567 Street Karachi
1997-09-21,Male,Single,Islam,Pakistani,9916858687620,Kashan Ahmed,Engineer,3,678 Street Islamabad
1995-01-23,Female,Married,Islam,Pakistani,8977154889065,Hira Khan,Doctor,4,789 Street Lahore
1998-05-15,Other,Other,Islam,Pakistani,4153528208231,Ali Khan,Artist,5,890 Street Karachi
1994-05-08,Male,Single,Islam,Pakistani,9645755322001,Zain Ali,Teacher,6,901 Street Islamabad
1999-12-04,Female,Married,Islam,Pakistani,9091960745044,Muhammad Ahmed,Engineer,7,123 Street Lahore
2002-06-06,Other,Other,Islam,Pakistani,5780713527005,Ameena Ali,Doctor,8,234 Street Karachi
1999-07-28,Male,Single,Islam,Pakistani,6647019367037,Zara Ahmed,Artist,1,345 Street Islamabad
1999-04-26,Female,Married,Islam,Pakistani,9843738734172,Waqar Khan,Teacher,2,456 Street Lahore
2002-05-26,Other,Other,Islam,Pakistani,5603572477261,Muhammad Ali,Engineer,3,567 Street Karachi
1996-04-06,Male,Single,Islam,Pakistani,9139183367243,Sana Ahmed,Doctor,4,678 Street Islamabad
2001-02-21,Female,Married,Islam,Pakistani,2045657390251,Nouman Ali,Artist,5,789 Street Lahore
2002-05-23,Other,Other,Islam,Pakistani,2082294244200,Farah Khan,Teacher,6,890 Street Karachi
1995-08-30,Male,Single,Islam,Pakistani,8096751471825,Sadia Ali,Engineer,7,901 Street Islamabad
1998-04-18,Female,Married,Islam,Pakistani,9655886661661,Zain Khan,Doctor,8,123 Street Lahore
1998-12-31,Other,Other,Islam,Pakistani,5546404048480,Arham Ali,Artist,1,234 Street Karachi
1995-05-14,Male,Single,Islam,Pakistani,7513402424157,Amna Ahmed,Teacher,2,345 Street Islamabad
1998-04-12,Female,Married,Islam,Pakistani,3755760197081,Umair Khan,Engineer,3,456 Street Lahore
1995-06-21,Other,Other,Islam,Pakistani,0965840131642,Hafsa Ahmed,Doctor,4,567 Street Karachi
2002-11-15,Male,Single,Islam,Pakistani,2320961996994,Nadia Ali,Artist,5,678 Street Islamabad
1997-11-01,Female,Married,Islam,Pakistani,0140215390996,Saad Ahmed,Teacher,6,789 Street Lahore
2000-09-25,Other,Other,Islam,Pakistani,6834224987028,Arwa Khan,Engineer,7,890 Street Karachi
1997-05-07,Male,Single,Islam,Pakistani,7091776406595,Arisha Ahmed,Doctor,8,901 Street Islamabad
2004-01-11,Female,Married,Islam,Pakistani,0987548576361,Kashif Ali,Artist,1,123 Street Lahore
2000-02-07,Other,Other,Islam,Pakistani,9732445386145,Fariha Ahmed,Teacher,2,234 Street Karachi
1996-10-04,Male,Single,Islam,Pakistani,8116436336197,Hira Ali,Engineer,3,345 Street Islamabad
1996-12-26,Female,Married,Islam,Pakistani,2379191918747,Muhammad Ahmed,Doctor,4,456 Street Lahore
2004-10-11,Other,Other,Islam,Pakistani,4799722395876,Amna Khan,Artist,5,567 Street Karachi
1995-10-11,Male,Single,Islam,Pakistani,2205960431441,Fatima Ahmed,Teacher,6,678 Street Islamabad
2000-07-15,Female,Married,Islam,Pakistani,3889800792022,Hussain Ali,Engineer,7,789 Street Lahore
2003-12-01,Other,Other,Islam,Pakistani,0384607131623,Waqar Khan,Doctor,8,890 Street Karachi
2004-03-02,Male,Single,Islam,Pakistani,3360906066321,Kashan Ali,Artist,1,901 Street Islamabad
1999-05-31,Female,Married,Islam,Pakistani,8686545012197,Fahad Ahmed,Teacher,2,123 Street Lahore
2004-07-27,Other,Other,Islam,Pakistani,9320140197908,Saba Khan,Engineer,3,234 Street Karachi
1997-06-09,Male,Single,Islam,Pakistani,4753586447865,Saqib Ali,Doctor,4,345 Street Islamabad
1998-06-15,Female,Married,Islam,Pakistani,0969103703313,Khalid Ahmed,Artist,5,456 Street Lahore
1997-11-10,Other,Other,Islam,Pakistani,7486133674894,Faiza Ali,Teacher,6,567 Street Karachi
2002-12-14,Male,Single,Islam,Pakistani,2782523931832,Ameera Ahmed,Engineer,7,678 Street Islamabad
2001-10-30,Female,Married,Islam,Pakistani,0481302211540,Kashif Khan,Doctor,8,789 Street Lahore
2004-02-20,Female,Married,Islam,Pakistani,5098120900369,Farhan Ahmed,Artist,1,789 Street Lahore
1997-03-18,Other,Other,Islam,Pakistani,2911937289871,Kashif Ali,Teacher,2,890 Street Karachi
2001-04-14,Male,Single,Islam,Pakistani,1827856777423,Fatima Ali,Engineer,3,901 Street Islamabad
1996-12-06,Female,Married,Islam,Pakistani,2359608520957,Ali Ahmed,Doctor,4,123 Street Lahore
1998-03-17,Other,Other,Islam,Pakistani,6791078700909,Hira Ahmed,Artist,5,234 Street Karachi
2001-11-27,Male,Single,Islam,Pakistani,1100389705887,Fatima Khan,Teacher,6,345 Street Islamabad
